Id,CreationStamp,Dataset,Description,Ch_0_0,Ch_0_1,Ch_0_2,Ch_0_3,Ch_0_4,Ch_0_5,Ch_0_6,Ch_0_7,Ch_0_8,Ch_0_9,Ch_0_10,Ch_0_11,Ch_0_12,Ch_0_13,Ch_0_14,Ch_0_15,Ch_0_16,Ch_0_17,Ch_1_0,Ch_1_1,Ch_1_2,Ch_1_3,Ch_1_4,Ch_1_5,Ch_1_6,Ch_1_7,Ch_1_8,Ch_1_9,Ch_1_10,Ch_1_11,Ch_1_12,Ch_1_13,Ch_1_14,Ch_1_15,Ch_1_16,Ch_1_17
6872,2020-10-03 00:04:17Z,Cl_12_11,51,211.4579,436.2511,2263.814,12654.07,5339.182,17283.7,982.8361,3218.593,2974.872,596.6575,7479.807,99.79217,8117.315,100.0773,10165.79,86.41927,15254.67,72.65701,3004.727,57.28419,1482.526,375.9032,1245.817,192.6888,310.1332,619.4305,306.9343,898.3444,1125.911,919.7706,652.6284,840.6929,193.4076,296.2978,178.0909,243.2935
6873,2020-10-03 00:05:00Z,Cl_12_11,52,199.0753,455.3013,2278.016,13532.7,5182.147,16131.12,911.6585,3247.844,3043.879,615.1715,7614.143,105.1656,8649.015,93.93761,10662.41,90.45216,16019.77,77.06046,2952.339,58.2634,1356.919,395.1568,1287.995,205.5643,287.5629,637.8212,296.9527,934.9436,1196.663,996.6365,687.3308,828.3792,199.2684,297.6002,175.1714,240.374
6874,2020-10-03 00:05:21Z,Cl_12_11,53,208.6004,447.6812,2301.686,12798.93,5434.983,13302.52,898.983,3067.463,2883.143,577.3019,7706.258,96.72164,8400.356,73.67656,10676.81,81.23411,15711.53,74.85873,3058.584,55.81536,1266.152,405.242,1284,172.7095,267.5004,659.5556,285.3075,939.1026,1104.074,978.2936,669.4199,847.4095,193.4076,278.0641,182.9568,227.7228
6875,2020-10-03 00:05:57Z,Cl_12_11,54,208.6004,451.4913,2207.952,12843.43,4802.894,14000.79,912.6335,3123.04,2869.678,582.3511,7072.962,94.41875,6942.174,74.9045,9390.317,79.50572,15824.92,75.95959,2956.745,56.79458,1281.738,392.4063,1092.199,174.9294,263.3207,653.704,286.1393,927.4574,1111.935,933.7463,663.8228,769.0493,180.3835,311.9267,173.225,219.9374
6876,2020-10-03 00:06:21Z,Cl_12_11,55,197.1702,435.2986,2214.58,12632.29,4985.607,13950.42,893.1328,3089.889,2921.013,575.6188,7398.438,95.95401,7469.576,74.9045,9983.729,82.38637,16034.08,74.85873,3066.907,58.75301,1199.223,391.4894,1136.597,174.0414,259.141,659.5556,280.3167,921.6348,1097.96,926.7584,648.1507,798.1545,181.0347,324.9508,174.1982,221.8837
6877,2020-10-03 00:06:42Z,Cl_12_11,56,204.7903,456.2538,2279.909,13048.88,5354.984,14029.43,907.7584,3164.966,2974.872,600.0237,7716.237,99.02454,8497.363,79.2023,10691.79,86.99539,16037.38,77.06046,3193.716,60.71144,1256.067,408.9093,1264.464,185.585,270.8441,668.7509,289.4665,919.9712,1111.062,929.3788,675.017,853.0066,197.966,307.3683,185.8763,244.2667
6878,2020-10-03 00:07:06Z,Cl_12_11,57,220.0305,470.5415,2382.165,13137.88,5389.552,15164.22,972.1107,3199.093,3053.136,615.1715,7806.05,103.6303,7228.285,85.95599,9769.985,84.11475,15927.3,77.06046,2971.434,57.28419,1330.331,406.1588,1123.278,187.8049,270.8441,647.0165,290.2983,943.2616,1146.875,995.7631,689.5696,863.0815,189.5004,296.2978,182.9568,241.3472
6879,2020-10-03 00:07:34Z,Cl_12_11,58,226.6982,466.7315,2420.037,13306.42,5532.759,14580.53,975.0358,3189.342,3030.414,594.1328,7763.831,95.18638,7712.708,86.56996,10135.83,81.23411,15493.56,71.55614,2872.533,53.36732,1375.256,386.9052,1220.066,187.8049,266.6644,601.8758,294.4573,927.4574,1141.634,923.2645,689.5696,883.2313,194.71,305.4146,182.9568,249.1326
6880,2020-10-03 00:07:57Z,Cl_12_11,59,200.0278,446.7287,2255.292,12801.77,5161.407,14155.84,897.033,3073.313,2967.298,589.0836,7650.989,99.79217,7771.036,79.81628,10237.8,84.11475,16036.28,78.16132,3004.237,57.28419,1223.061,384.1548,1184.547,190.0248,257.4691,654.54,279.4849,922.4666,1117.176,931.1259,666.0616,870.9175,191.4539,306.0659,182.9568,249.1326
6881,2020-10-03 00:08:25Z,Cl_12_11,60,203.8378,414.3433,2289.377,12071.78,5545.599,16647.66,974.0608,3212.743,3036.305,605.0729,7745.408,102.0951,8812.331,95.77953,10892.86,88.14765,15959.22,74.85873,3208.894,60.71144,1443.102,377.7369,1307.531,186.029,319.3286,640.329,312.7569,914.9803,1159.103,890.0724,660.4644,748.8995,199.2684,268.296,181.0104,218.9642
6882,2020-10-03 00:08:49Z,Cl_12_11,61,206.6954,426.7259,2240.144,12025.39,5127.827,12910.43,924.334,2997.26,2946.259,562.9955,7538.915,94.41875,7965.05,77.36039,10391.05,81.23411,15920.69,75.95959,3062.501,57.7738,1273.487,398.8241,1213.406,175.8174,270.8441,654.54,289.4665,931.6164,1104.948,904.9215,671.6588,839.5734,191.4539,291.0882,180.0372,238.4277
6883,2020-10-03 01:09:10Z,Cl_12_11,62,219.078,462.9214,2397.313,12849.11,5447.822,14543.99,968.2106,3229.319,3042.196,601.7067,7723.146,99.79217,7807.26,89.02585,10170.4,86.41927,15892.07,77.06046,3000.81,59.73223,1368.838,402.4915,1233.83,186.029,285.0551,642.0009,301.1117,949.0842,1166.964,984.4079,681.7336,828.3792,196.0124,295.6466,181.0104,241.3472
6884,2020-10-03 01:10:26Z,Cl_12_11,63,207.6479,448.6337,2342.399,13023.32,5456.711,14406.71,961.3853,3236.144,3082.59,616.0131,7884.349,102.8627,8028.29,90.86776,10530.48,92.18055,16702.3,80.36305,3276.949,65.60753,1322.079,391.4894,1220.51,186.917,300.102,690.4853,302.7753,938.2708,1173.079,978.2936,679.4948,842.9318,194.71,348.3941,184.9031,248.1594
6885,2020-10-03 01:10:59Z,Cl_12_11,64,233.3657,475.3041,2447.494,13573.41,5762.879,18233.81,991.6115,3244.919,3056.502,601.7067,7872.834,103.6303,7800.506,97.62144,9816.652,84.11475,14489.57,74.85873,2584.153,51.40889,1453.187,402.4915,1236.937,201.5684,270.8441,560.9148,286.1393,946.5888,1138.14,978.2936,668.3005,938.0834,195.3612,317.1363,175.1714,218.9642
6886,2020-10-03 01:11:24Z,Cl_12_11,65,200.0278,444.8237,2322.516,13084.86,5513.994,15669.9,940.9096,3263.445,3127.192,626.1116,8100.054,107.4685,8760.757,95.16556,11221.83,92.18055,16073.71,80.36305,3212.811,63.15949,1236.813,397.9073,1307.975,196.6846,275.8597,665.4072,282.8121,942.4298,1130.278,966.9384,651.509,823.9014,205.7804,337.9749,184.9031,236.4813
6887,2020-10-03 01:11:56Z,Cl_12_11,66,190.5026,412.4382,2136.942,12085.98,4741.66,13777.58,882.4075,2991.41,2925.22,581.5096,7341.633,99.02454,7758.142,77.97437,10410.06,88.14765,16058.3,80.36305,3307.305,63.6491,1190.971,395.1568,1177,176.7054,271.6801,653.704,281.1485,929.121,1112.809,934.6198,662.7033,789.199,190.8027,315.1827,180.0372,220.9106
6888,2020-10-03 01:12:15Z,Cl_12_11,67,221.9356,461.9689,2376.484,13034.68,5466.587,17387.4,987.7113,3227.369,3069.125,605.9145,7816.03,103.6303,7971.19,103.7612,10097.23,87.57152,15321.82,78.16132,2808.394,56.30497,1450.436,385.0716,1231.166,200.6805,288.3988,583.4852,299.4481,908.326,1180.94,940.7341,686.2114,782.4824,196.6636,317.7875,174.1982,221.8837
6889,2020-10-03 01:12:33Z,Cl_12_11,68,219.078,464.8264,2484.42,13344.29,5691.77,17032.84,991.6115,3280.996,3160.012,607.5976,8011.776,105.9332,8093.371,98.23542,10412.95,86.41927,15336.13,79.26218,2866.168,55.32575,1356.919,407.9925,1251.145,208.2282,277.5316,613.579,291.9619,956.5704,1160.85,998.3835,676.1365,865.3204,198.6172,299.5538,180.0372,235.5082
6890,2020-10-03 01:12:55Z,Cl_12_11,69,185.7401,398.1505,2136.942,11613.53,5041.902,14503.49,865.8318,2942.658,2931.111,568.8864,7515.886,99.79217,8204.499,85.95599,10418.13,88.72378,16060.5,81.46391,3115.378,60.71144,1164.383,374.0695,1222.286,188.2489,288.3988,681.29,284.4757,885.0356,1085.731,929.3788,598.8958,867.5592,190.1516,303.461,173.225,213.1252
6891,2020-10-03 01:13:21Z,Cl_12_11,70,234.3183,470.5415,2474.005,13248.66,5777.694,17756.78,1016.962,3334.623,3085.115,608.4391,7870.532,103.6303,7647.013,100.6913,9669.739,84.11475,14718.55,74.85873,2661.022,53.36732,1503.613,409.8262,1210.298,204.2323,282.5473,580.9774,297.7845,926.6256,1141.634,998.3835,675.017,856.3649,192.7564,293.693,172.2518,235.5082
6892,2020-10-03 01:13:45Z,Cl_12_11,71,199.0753,435.2986,2307.367,12597.26,5416.218,13773.63,927.2591,3153.266,3019.474,590.7666,7845.2,101.3274,8710.411,81.65819,11195.9,91.60442,16084.72,83.66564,3333.254,65.60753,1206.558,407.9925,1267.572,184.6971,270.8441,707.2041,285.3075,967.3838,1104.074,971.3057,655.9867,817.1848,199.2684,345.1381,183.9299,241.3472
6893,2020-10-03 01:14:17Z,Cl_12_11,72,205.7429,449.5862,2343.345,12896.45,5482.39,14323.74,915.5587,3104.514,3032.097,590.7666,7893.561,102.0951,8501.661,78.58833,10888.25,87.57152,16267.46,81.46391,3020.395,59.24262,1206.558,390.5726,1272.9,190.4688,260.8129,652.868,281.9803,929.121,1125.038,951.2158,672.7782,900.0227,201.222,330.8116,183.9299,230.6423
6894,2020-10-03 01:14:37Z,Cl_12_11,73,215.268,446.7287,2402.047,12958.94,5748.065,17146.42,967.2355,3215.668,3083.432,604.2314,8017.149,107.4685,8441.492,100.6913,10644.55,88.14765,15994.45,80.36305,2989.549,57.7738,1342.25,393.3231,1297.763,195.3526,283.3832,621.1024,291.9619,914.1486,1167.838,989.6487,680.6142,826.1403,200.5708,288.4833,181.0104,233.5618
6895,2020-10-03 01:15:02Z,Cl_12_11,74,199.0753,433.3935,2246.771,12429.67,5370.787,13852.64,879.4824,2975.809,2905.023,565.5202,7686.3,97.48927,8433.511,81.65819,10481.5,82.38637,15215.04,78.16132,2843.156,55.32575,1218.476,393.3231,1289.771,194.0207,246.6019,617.7587,275.3259,931.6164,1110.188,926.7584,661.5839,848.5289,196.6636,293.693,171.2787,228.6959
6896,2020-10-03 01:15:27Z,Cl_12_11,75,219.078,468.6365,2394.473,13594.24,5489.303,16471.86,939.9346,3246.869,3068.284,620.2208,8007.938,105.1656,7966.892,93.93761,10393.93,86.41927,15370.26,80.36305,2864.699,55.81536,1316.578,412.5767,1224.506,202.4564,260.8129,618.5946,283.6439,959.0658,1152.989,957.3301,689.5696,922.4114,196.6636,315.1827,180.0372,226.7496
6897,2020-10-03 01:15:54Z,Cl_12_11,76,196.2177,445.7762,2323.463,12946.63,5434.983,14145.97,899.9581,3181.542,3039.671,610.9638,7930.407,103.6303,8659.452,80.43024,11118.7,89.87604,15908.58,83.66564,3142.307,62.66988,1180.886,409.8262,1297.763,189.1369,261.6488,695.5009,279.4849,967.3838,1092.719,987.9018,653.7479,802.6322,203.1756,332.114,183.9299,231.6155
6898,2020-10-03 01:16:15Z,Cl_12_11,77,188.5976,410.5332,2112.325,12027.28,4763.388,13501.04,870.707,3015.786,2901.657,574.7772,7264.102,98.2569,7812.786,79.81628,10111.05,85.84313,15890.97,81.46391,3043.406,60.71144,1195.556,388.7389,1178.776,181.5892,262.4847,688.8134,277.8213,913.3168,1089.225,948.5953,654.8673,794.7962,186.2443,319.0899,178.0909,224.8032
6899,2020-10-03 01:16:40Z,Cl_12_11,78,208.6004,454.3488,2385.952,13358.49,5557.45,15610.64,966.2605,3275.146,3130.558,621.9039,8075.489,107.4685,8520.08,91.48174,11039.77,93.3328,16381.95,82.56477,3258.834,64.62831,1315.661,402.4915,1288.439,194.0207,290.0707,657.8837,300.2799,929.9528,1184.434,964.3179,679.4948,844.0511,203.8268,347.7429,188.7958,245.2399
6900,2020-10-03 01:17:31Z,Cl_12_11,79,196.2177,434.346,2362.281,12683.42,5693.745,13931.65,888.2576,3105.489,3040.513,594.9744,8127.688,103.6303,8416.319,80.43024,11058.79,86.99539,16597.72,82.56477,3184.903,61.20105,1184.554,382.3211,1315.522,181.5892,284.2191,701.3525,286.1393,918.3076,1123.291,960.824,657.1061,788.0796,205.1292,282.6225,188.7958,221.8837
6901,2020-10-03 01:18:04Z,Cl_12_11,80,201.9328,427.6784,2173.867,12424.94,5006.347,16209.15,973.0858,3218.593,2956.358,607.5976,7267.94,103.6303,8358.606,101.9192,10445.78,92.75668,15910.78,80.36305,3182.455,63.6491,1479.775,383.2379,1247.593,191.8008,339.3911,668.7509,326.8975,927.4574,1139.013,943.3545,649.2701,760.0938,196.0124,311.9267,180.0372,227.7228
6902,2020-10-03 01:18:37Z,Cl_12_11,81,203.8378,422.9159,2267.601,12302.8,5365.848,17144.44,968.2106,3190.317,3063.234,606.756,7802.98,104.398,8437.194,106.217,10514.34,92.75668,15969.13,81.46391,3089.429,61.20105,1402.761,377.7369,1260.912,202.4564,307.6254,639.493,305.2707,904.167,1174.826,934.6198,666.0616,865.3204,197.3148,305.4146,177.1177,217.0179
6903,2020-10-03 01:39:44Z,Cl_12_11,82,210.5054,451.4913,2288.431,13247.71,5279.923,17243.21,953.5851,3261.495,3020.315,608.4391,7525.865,105.1656,8526.22,100.0773,10408.91,91.60442,15287.69,77.06046,3002.279,60.71144,1389.008,376.82,1268.46,200.6805,285.891,606.0555,288.6347,886.6992,1134.646,955.5832,649.2701,774.6464,198.6172,326.2532,174.1982,229.6691
6904,2020-10-03 01:40:06Z,Cl_12_11,83,225.7456,472.4466,2361.335,13320.62,5305.602,14584.48,973.0858,3257.595,2979.08,583.1927,7351.612,95.18638,7634.734,73.67656,9534.35,78.9296,14883.68,73.75787,2484.763,49.94006,1486.193,405.242,1200.975,181.1452,270.8441,564.2586,295.2891,927.4574,1159.103,1007.118,690.6891,845.1706,190.8027,289.1346,169.3323,232.5886
6905,2020-10-03 01:40:18Z,Cl_12_11,84,198.1228,397.198,2117.059,11502.75,4935.237,13819.06,916.5337,2897.807,2868.837,558.7878,7358.521,95.18638,7963.208,81.65819,10726.94,85.84313,16202.51,80.36305,3282.335,60.22184,1232.229,394.24,1214.738,179.8132,277.5316,678.7822,287.8029,911.6532,1092.719,904.048,650.3896,846.29,192.7564,293.693,181.9836,242.3204
6906,2020-10-03 01:40:31Z,Cl_12_11,85,188.5976,424.8209,2224.048,12690.04,5102.148,14164.73,869.732,3083.063,2930.27,593.2913,7587.275,102.8627,7844.712,81.65819,10418.13,86.99539,16796.98,82.56477,3294.085,62.66988,1186.387,398.8241,1196.535,183.8091,279.2035,715.5635,291.9619,930.7846,1125.911,973.9261,668.3005,827.2597,192.1052,293.0418,186.8495,238.4277
6907,2020-10-03 01:40:43Z,Cl_12_11,86,198.1228,441.0136,2234.463,13078.23,5106.099,16762.23,935.0594,3169.842,3002.643,610.9638,7525.097,104.398,8513.94,96.3935,10579.45,93.3328,16121.05,80.36305,3045.365,62.18027,1358.753,391.4894,1259.137,198.0165,294.2504,648.6884,299.4481,914.9803,1182.687,963.4445,680.6142,795.9156,197.966,323.6483,176.1445,229.6691
6908,2020-10-03 01:41:01Z,Cl_12_11,87,200.9803,445.7762,2296.005,13068.77,5100.173,16393.84,948.7099,3266.37,3070.808,622.7454,7478.271,103.6303,8437.194,90.86776,10594.43,93.3328,16421.58,81.46391,3143.286,63.6491,1354.168,388.7389,1248.925,193.5767,299.266,660.3915,304.4389,939.9344,1167.838,951.2158,676.1365,869.7981,196.6636,298.9026,178.0909,251.0789
6909,2020-10-03 01:41:21Z,Cl_12_11,88,188.5976,395.293,2153.984,11694,5177.209,13866.47,893.1328,2886.106,2915.963,565.5202,7576.528,97.48927,8592.529,82.27216,11090.47,88.14765,16086.92,81.46391,3224.072,60.71144,1168.05,377.7369,1286.664,187.3609,273.3519,677.9462,280.3167,909.1578,1097.086,932.8728,643.673,828.3792,199.2684,296.949,181.0104,241.3472
6910,2020-10-03 01:41:34Z,Cl_12_11,89,222.8881,465.779,2420.984,13406.78,5797.447,16491.61,979.911,3225.419,3029.573,597.499,7782.254,100.5598,7970.576,85.34202,9824.142,83.53862,15137.98,77.06046,2611.571,52.87771,1479.775,407.9925,1228.058,197.1286,276.6957,581.8133,296.9527,939.1026,1172.205,966.9384,695.1668,803.7516,191.4539,312.5779,169.3323,221.8837
6911,2020-10-03 01:41:57Z,Cl_12_11,90,222.8881,481.9717,2467.377,13400.15,5693.745,14721.76,934.0844,3197.143,3044.72,590.7666,7907.378,99.79217,7274.947,76.13245,9687.6,80.65798,15632.26,78.16132,2660.532,52.87771,1376.172,398.8241,1144.589,191.3568,267.5004,593.5164,290.2983,942.4298,1153.862,958.2036,689.5696,789.199,186.2443,313.8803,175.1714,226.7496
6912,2020-10-03 01:42:21Z,Cl_12_11,91,218.1255,475.3041,2430.452,13720.17,5754.979,17644.19,963.3354,3267.345,3068.284,608.4391,7872.067,103.6303,8277.562,85.34202,10301.18,85.84313,15462.73,77.06046,2680.117,54.34653,1423.848,398.8241,1260.025,197.1286,275.8597,586.8289,294.4573,914.9803,1195.789,980.0405,699.6445,802.6322,198.6172,322.3459,171.2787,223.8301
6913,2020-10-03 01:42:35Z,Cl_12_11,92,202.8853,341.9522,2332.931,9919.689,5367.824,12515.37,929.2092,2496.092,3067.442,483.0485,7892.793,87.51006,8877.412,81.65819,11248.91,91.60442,16279.57,79.26218,3203.508,62.66988,1367.004,391.4894,1275.564,187.3609,296.7582,648.6884,303.6071,945.757,1173.079,1000.13,663.8228,810.4682,202.5244,337.3236,182.9568,239.4009
6914,2020-10-03 01:42:49Z,Cl_12_11,93,207.6479,456.2538,2247.718,12796.09,4830.547,13866.47,908.7334,3091.839,2940.368,574.7772,7247.982,98.2569,7548.778,60.78316,10130.64,80.08185,16081.42,79.26218,2892.117,54.83614,1223.978,399.741,1161.904,169.1576,252.4535,650.3602,281.9803,936.6072,1131.152,931.1259,682.8531,839.5734,189.5004,290.437,181.0104,238.4277
6915,2020-10-03 01:43:05Z,Cl_12_11,94,200.0278,436.2511,2281.803,12542.34,5130.79,13802.27,896.0579,3083.063,2983.287,592.4497,7660.968,99.02454,8272.65,81.04422,10687.76,86.99539,16496.44,81.46391,3145.245,60.71144,1219.393,393.3231,1247.593,189.5809,268.3363,683.7978,286.1393,914.1486,1125.911,913.6563,682.8531,857.4843,196.0124,304.1122,185.8763,245.2399
6916,2020-10-03 01:43:20Z,Cl_12_11,95,189.5501,381.0053,2174.814,11163.79,5273.01,13160.3,902.8832,2869.531,2846.957,547.0062,7682.462,96.72164,8712.254,71.83465,10941.83,78.9296,16374.25,79.26218,3290.658,55.32575,1193.722,349.3149,1292.435,149.6224,282.5473,680.454,281.9803,850.1,1092.719,890.9459,640.3147,818.3043,194.71,257.2256,180.0372,182.9568
6917,2020-10-03 01:43:41Z,Cl_12_11,96,185.7401,384.8153,2073.506,11556.72,5103.136,14240.78,874.6072,2871.48,2855.372,561.3124,7568.084,96.72164,7410.02,70.6067,9839.121,85.26701,16042.89,79.26218,3152.589,60.22184,1197.389,378.6537,1130.381,171.3775,272.516,650.3602,276.9895,920.803,1091.845,942.481,658.2256,877.6341,182.9883,302.8098,178.0909,214.0983
6918,2020-10-03 01:43:54Z,Cl_12_11,97,191.4552,389.5779,2089.601,11346.53,4648.822,14480.78,954.5601,3081.113,2926.904,588.242,7096.758,98.2569,8432.896,95.16556,10743.07,93.3328,16322.51,77.06046,3357.245,66.09714,1385.341,327.3109,1223.618,176.7054,339.3911,619.4305,316.9159,801.8555,1135.519,837.6639,625.7621,677.2559,196.6636,317.7875,181.0104,229.6691
6919,2020-10-03 01:44:10Z,Cl_12_11,98,198.1228,427.6784,2231.622,12354.88,5054.742,13226.48,904.8333,3019.686,2959.724,575.6188,7501.301,98.2569,7845.326,73.67656,10446.94,86.41927,16522.86,82.56477,3161.891,61.69066,1204.724,397.9073,1188.543,174.9294,270.8441,688.8134,287.8029,936.6072,1118.05,953.8362,672.7782,811.5876,191.4539,325.602,184.9031,229.6691
6920,2020-10-03 01:44:23Z,Cl_12_11,99,232.4132,387.6729,2475.898,10758.56,5778.682,12776.11,977.9609,2587.745,3078.382,482.2069,7971.859,84.43953,8256.073,73.67656,10426.2,80.08185,15021.29,73.75787,2693.826,52.3881,1462.355,400.6578,1274.232,187.3609,267.5004,565.9305,294.4573,927.4574,1170.458,954.7097,694.0474,797.035,197.966,322.9972,180.0372,229.6691
6921,2020-10-03 01:44:41Z,Cl_12_11,100,222.8881,481.9717,2451.281,13701.23,5669.054,16475.81,977.9609,3322.922,3106.995,616.8546,7958.809,105.1656,8332.819,84.11407,10290.81,84.69088,15490.25,79.26218,2730.546,54.34653,1366.087,402.4915,1262.245,196.6846,263.3207,596.8602,290.2983,924.962,1162.597,952.9627,697.4057,802.6322,196.0124,318.4387,177.1177,224.8032
6922,2020-10-03 01:45:15Z,Cl_12_11,101,200.9803,439.1086,2241.09,12691.94,5017.211,16460.01,960.4103,3233.219,2989.178,601.7067,7366.197,102.0951,7851.466,88.41187,10036.73,90.45216,16302.69,80.36305,3047.813,61.69066,1417.43,398.8241,1157.464,186.029,313.477,660.3915,311.0933,924.1302,1180.94,981.7875,678.3754,799.2739,188.8491,327.5556,174.1982,233.5618
